,uri,iso_nn6_nc2_1,iso_nn6_nc2_2,se_nn6_nc2_1,se_nn6_nc2_2,km_nn6_nc2,iso_nn9_nc3_1,iso_nn9_nc3_2,iso_nn9_nc3_3,se_nn9_nc3_1,se_nn9_nc3_2,se_nn9_nc3_3,km_nn9_nc3,iso_n6_p1,iso_n6_p2
11,spotify:artist:0SwVn4s8PdhY9XQhi9SetC,-0.4125436748416628,0.4241889696195991,-0.017144287336178985,-0.016856505709563263,0,-0.23306346168748462,-0.4515993338312198,-0.1980894045790348,-0.017144287336179218,-0.01685650570956287,0.0580126977214061,0,-0.5577578425233932,-0.3315945148107531
12,spotify:artist:0UMJlMGr85C0C5D7wmB0Ik,0.11288157462343783,-0.03382747316508807,-0.0221805326193791,0.031231217614819982,0,-0.39927697950911617,0.1784300569779438,-0.33126505355495933,-0.02218053261937897,0.031231217614819964,0.0023088475818561845,0,-0.49744077979820317,-0.2610466155733347
13,spotify:artist:0XKOBt59crntr7HQXXO8Yz,-0.019002709510494386,-0.26149932615483995,-0.003621240597347898,-0.014483837409545706,0,0.06322616249406103,-0.01911712144786712,0.27172630307721307,-0.003621240597347666,-0.014483837409545845,-0.029791201222966645,0,0.15015081994819918,0.3275136752397062
14,spotify:artist:0ZZOIWyRv8tdx0kLPlTtMg,0.08255636056745064,0.5301331410938559,-0.02519257614069007,0.04532416859641253,0,-0.08073272979080429,-0.08709505238949232,-0.3541869216654193,-0.02519257614069003,0.045324168596412744,0.010385324289410245,0,-0.20498927924952795,0.11548520994495493
15,spotify:artist:0aqrM7Fo3Ml66Kc5JAzmjt,-5.828203432671007,7.252880908036104,-0.01614923667942678,-0.015494988441650726,2,-4.841968223694787,-5.2054202513986265,0.17010954455712649,-0.016149236679426963,-0.015494988441650358,0.044317618687364724,2,-3.1413307764999003,-4.0223014054560515
16,spotify:artist:0c08N8UlFjDaup9TNDaWxy,-0.13452826848273988,-0.1793674443526403,-0.036698804488836265,0.13846222079368473,0,-0.007205460934768086,-0.14383940449373359,-0.35582393627891495,-0.036698804488835605,0.13846222079368475,-0.012216070852578769,0,-0.22154213907739265,0.2004511843114736
17,spotify:artist:0dlwjJe4kg9TgOMN184bJF,1.7795710118342754,-0.7125668308891125,-0.0057001881044885135,-0.013807971371556371,7,0.9419790182766403,0.8982570730367064,3.5115063548749443,-0.005700188104488427,-0.013807971371556482,-0.015657970923165527,7,1.9820984701348119,-0.22045274995948488
18,spotify:artist:0dvKgSdNB2U1gfp6ZcekYi,-1.3216085152867376,-2.638371329810612,0.05798995250566002,0.012319731618807476,0,-1.0103267343443547,1.2731524801151035,-0.28616486960287413,0.05798995250566009,0.012319731618807294,0.010950980516561806,0,-0.7800935137012669,1.1633070903604763
19,spotify:artist:0gWNSMYCSHF4wxIs1XTSDh,-0.13452826848273988,-0.17936744435264032,-0.03669880448883626,0.13846222079368473,0,-0.007205460934768339,-0.14383940449373325,-0.35582393627891534,-0.03669880448883562,0.1384622207936848,-0.012216070852578755,0,-0.2215421390773926,0.2004511843114735
20,spotify:artist:0jgAONnsHxrwAlhkMUVS78,-0.1252249681289149,-0.04864855772203742,-0.023725596493830697,0.03731392874368978,0,-0.038059022297053456,-0.0294205381177865,-0.06325369759492085,-0.023725596493830475,0.0373139287436896,0.005114920913569456,0,-0.20285918154698296,0.1827314093754056
21,spotify:artist:0khzcQ6PQU5a6dl1Qss3pt,-6.00138300463138,7.362911310827262,-0.016098711518727302,-0.00916519872126357,2,-5.17226525369055,-5.214494960911804,0.7638456815659568,-0.016098711518727372,-0.009165198721263389,0.027541867836517183,2,-3.110455412749572,-3.9214978059126055
22,spotify:artist:0oBEeN6BCxEgMogzThqrPf,0.7883771593120429,-1.474002527750991,0.004266657369198089,-0.011741588656907866,7,0.3407273354693288,1.34933803653516,2.802975734101599,0.00426665736919828,-0.011741588656908249,-0.03845914197004839,7,0.8896089098942777,0.5401250075407289
23,spotify:artist:0q2lY1ZzFckzciuoMtUvck,-1.3216085152867378,-2.638371329810612,0.05798995250566002,0.012319731618807488,0,-1.010326734344355,1.273152480115104,-0.28616486960287413,0.057989952505660095,0.012319731618807294,0.010950980516561805,0,-0.7800935137012669,1.163307090360476
24,spotify:artist:0svyIX7Xu3DVMkrOtB88i6,14.44876530214029,0.60446302568523,-0.008010629965073637,-0.013249018481907295,8,9.936733495581274,-1.4052107737466544,1.2291081631191971,-0.008010629965073537,-0.013249018481907458,-0.017525875861185508,8,6.909225072748295,-0.37882149202835186
25,spotify:artist:0szj7Sxtyluyjc2Arj0njB,-0.13452826848273933,-0.17936744435264015,-0.03669880448883623,0.1384622207936847,0,-0.007205460934768021,-0.14383940449373359,-0.35582393627891495,-0.03669880448883563,0.13846222079368475,-0.012216070852578738,0,-0.22154213907739265,0.20045118431147332
26,spotify:artist:0u2FHSq3ln94y5Q57xazwf,-2.05279309901554,-2.4489451821482096,0.06028713770459947,0.01342115596019098,5,-1.6449956788819446,2.3668539600533465,-1.0525555630572,0.06028713770459953,0.013421155960190844,0.013582825118240226,5,-1.0826485195628823,1.4568570527431768
27,spotify:artist:0xxJO75NeIAF5jYruLYIDT,10.327283207721639,0.7765320110065805,-0.006151834790806569,-0.012938643474753698,8,9.44659260275444,-0.893212369291469,2.8230561080419894,-0.006151834790806425,-0.012938643474753965,-0.02991604071648645,8,6.261300277101515,0.039550236312456515
28,spotify:artist:0yXAvxrEkI26bKj0o4yyou,-0.7894002662612322,1.2630144640300849,-0.02048984809879904,0.018427474247558404,0,-1.1323564684072607,-0.420335424015813,-0.5076531679269857,-0.020489848098798905,0.018427474247558476,0.011487368286640572,0,-0.6461909972120907,-0.9054549671791714
29,spotify:artist:12bBoCZdPZbBEq1xHT0heD,-0.41254367484166266,0.42418896961959934,-0.017144287336178992,-0.016856505709563215,0,-0.2330634616874842,-0.45159933383122025,-0.19808940457903434,-0.01714428733617923,-0.016856505709562913,0.05801269772140614,0,-0.5577578425233932,-0.33159451481075297
30,spotify:artist:13YmWQJFwgZrd4bf5IjMY4,-1.6467114538718526,-1.9633208596090241,0.05119353206894349,0.009113837172209285,5,-0.863152088445854,1.6601397007151228,-0.293224515731753,0.051193532068943684,0.009113837172209188,0.0034236888461279653,5,-0.5771541813886598,1.2131738749839018
31,spotify:artist:13YoXxZt6SLg96dQE1vkHy,-2.047955514288331,2.5654635536423145,-0.01640474101602866,-0.013505169190988956,6,-2.0349581766778666,-2.337173254450717,-0.09141426199437061,-0.016404741016028786,-0.013505169190988695,0.04060122998861154,6,-1.5554461655832872,-1.8092201253970643
32,spotify:artist:1456WwI15Lm9CktCzkLZvm,0.38628620446790535,-0.7399872639011139,0.00329332175586731,-0.012191207533368373,7,0.36062204973943535,0.8186232961901488,2.5166559999293945,0.003293321755867526,-0.012191207533368647,-0.03629536274659954,7,0.6483478273099633,0.8052816483979868
33,spotify:artist:14h0UcPJlGYv5Qrjp7m1jQ,-0.13452826848273947,-0.1793674443526405,-0.03669880448883624,0.13846222079368473,0,-0.007205460934767694,-0.14383940449373359,-0.3558239362789147,-0.03669880448883558,0.1384622207936848,-0.012216070852578807,0,-0.22154213907739273,0.20045118431147327
34,spotify:artist:1By9QBFnjZAoI83BZppHlt,-5.70961637715075,-8.384877951921407,0.055690967067339156,0.01126894189686241,3,-3.3949044262577392,7.458838263155818,-1.8187478913720356,0.05569096706733925,0.01126894189686222,0.008689038627125776,3,-2.6282452137961227,5.004319462011444
35,spotify:artist:1Fj0R2t4HaJa3oUe8azB8R,1.069315674820992,0.5043420954940661,-0.011228341393549628,-0.014159960063018803,0,0.6365861802992013,-0.45375021683043854,0.09260931145106814,-0.011228341393549652,-0.01415996006301881,-0.007052839716424461,0,-0.08535710090257027,-0.29262630416565555
36,spotify:artist:1LFKKuzn302wp15dYH28id,-0.13452826848273952,-0.17936744435264063,-0.03669880448883622,0.13846222079368464,0,-0.00720546093476761,-0.1438394044937339,-0.3558239362789142,-0.03669880448883559,0.13846222079368475,-0.01221607085257881,0,-0.2215421390773927,0.20045118431147316
37,spotify:artist:1SX44N5qjWuFcCK8WTO0c6,-6.19743249708447,7.625476685838567,-0.014959575925478114,-0.01226158529668216,2,-6.231112853884636,-6.680536193962544,0.9235272821867097,-0.01495957592547821,-0.012261585296681992,0.024812451036950116,2,-1.3956329817675468,-4.908757954561534
38,spotify:artist:1SlB319k1toEaGunEFn6yq,-0.41254367484166266,0.4241889696195989,-0.017144287336178968,-0.01685650570956327,0,-0.23306346168748412,-0.4515993338312204,-0.19808940457903426,-0.017144287336179214,-0.016856505709562902,0.05801269772140608,0,-0.5577578425233932,-0.3315945148107531
39,spotify:artist:1SvG3y1gYAFOsv9785Xu9T,-0.13452826848273947,-0.17936744435264051,-0.03669880448883626,0.1384622207936847,0,-0.007205460934767659,-0.14383940449373378,-0.35582393627891423,-0.03669880448883559,0.13846222079368475,-0.01221607085257881,0,-0.2215421390773927,0.20045118431147327
40,spotify:artist:1Tdrtr2WwDDde01GJllidM,-0.7635587250190403,0.332958292893804,-0.016201877255500475,-0.0164212302587945,6,-1.3155216881953393,-1.574607453656247,-0.0689378528174157,-0.016201877255500676,-0.016421230258794172,0.04819071157297529,6,-1.1800804491801078,-0.8662852146124532
41,spotify:artist:1UTPBmNbXNTittyMJrNkvw,-2.246238875134293,-2.851925145930466,0.056509112564098546,0.011640011177398065,5,-1.8044485671960857,2.886151593874046,-0.8421682385249573,0.05650911256409858,0.011640011177397864,0.009423310848773713,5,-1.2179263667893898,1.8013847901918438
42,spotify:artist:1XhhO2dTs2fKyhILj0aam6,1.919913994170746,-1.0174983085868146,-0.0018651821295126462,-0.013071865807365553,4,2.317274828290886,1.2587033107851033,4.731115713323899,-0.0018651821295124806,-0.013071865807365853,-0.03411430260222264,4,2.3655246386932616,0.7234171398831754
43,spotify:artist:1YPIe9qIMa99O0a0OW47Be,6.770803969777821,1.079409239146267,-0.011258131958466634,-0.00864282067561301,1,5.232187419787121,-1.7915265833883876,-3.7661181477594075,-0.01125813195846649,-0.00864282067561325,-0.023130463256911076,1,3.548571613591478,-1.3485538214944635
44,spotify:artist:1Zn69emN3uZsF6YwCrkgYp,0.580913034037583,-1.073046934502058,0.005598175873605695,-0.011426997574642604,7,0.26992733257515944,1.1098648873615489,2.464223506580365,0.005598175873605877,-0.011426997574642973,-0.03846341658781047,7,0.6654220584686954,0.45876432942100986
45,spotify:artist:1aSIXmBKKrEVIbGLwhedIe,-3.5751004848797217,4.571014237430556,-0.01622678747400651,-0.01458842966711997,6,-3.618458530137877,-4.091164011020988,0.16340519870713133,-0.01622678747400665,-0.014588429667119634,0.04250654087016336,6,-2.4197466076839174,-3.001056456278553
46,spotify:artist:1dID9zgn0OV0Y8ud7Mh2tS,-3.3432110829492934,-4.592342424639601,0.06032079506213196,0.013442625360442656,5,-2.380626914257837,3.898039049672957,-1.7997565314348387,0.06032079506213199,0.013442625360442415,0.013674769707819348,5,-1.7162731941441605,1.993807386541872
47,spotify:artist:1efrXlPhLKv7PvgUxVcqIS,0.3862862044679053,-0.7399872639011144,0.0032933217558673046,-0.01219120753336837,7,0.3606220497394352,0.8186232961901484,2.5166559999293945,0.0032933217558675223,-0.012191207533368654,-0.036295362746599544,7,0.6483478273099632,0.8052816483979867
48,spotify:artist:1fMdO9vLUd6wW4jbMeNiup,0.9082894942361484,0.6896992971676934,-0.015856404524291247,0.004363472891438567,0,-0.2576698721407424,0.21977573632093417,-0.6377219768051342,-0.01585640452429114,0.004363472891438377,-0.00817595933621707,0,0.5834429386131403,-0.8392572908104988
49,spotify:artist:1mQ9wgWshECdFsDbT7ATzT,6.827434795871027,0.9919865512688936,-0.009817843463711715,-0.011058920819714503,1,5.7616898696720265,-1.6295002218186272,-2.102642346843432,-0.009817843463711588,-0.011058920819714721,-0.02460176367996146,1,4.012768447974067,-1.3024840686920072
50,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,-2.6868089595766165,-3.5009466258277873,0.061721078839727314,0.014112315469497374,5,-1.7290935207095994,3.0905928380203815,-1.7442402662646084,0.06172107883972729,0.014112315469497132,0.015266979178991207,5,-1.3597632341105235,1.6498196567540555
51,spotify:artist:1n2pb9Tsfe4SwAjmUac6YT,-6.206232124010821,-9.375875524419694,0.059993951379326046,0.013287529116593477,3,-3.8185085304723367,7.046114051262815,-1.9847058249852791,0.059993951379326046,0.013287529116593243,0.013292345776123576,3,-2.642142110997464,4.952336026728652
52,spotify:artist:1pTuR132U5b4Rizal2Pr7m,1.5706055976140703,0.5200013476341758,-0.008542749367628041,-0.012951534915495475,0,1.9438939966050346,-0.9294133581350306,-1.2876189310280615,-0.00854274936762794,-0.01295153491549579,-0.030034219390849166,0,1.4655822780143792,-0.19102102044225583
53,spotify:artist:1rFQlnVFNwI3H6QLDL7LFN,-0.4623850764854829,-0.29089274297651974,-0.028538992374452333,0.07370010604459566,0,-0.3839211757336983,0.18293618833220723,-0.2912057627617012,-0.028538992374452038,0.0737001060445957,0.0010947247834669923,0,-0.6231381429358774,0.27207720982243866
54,spotify:artist:1zhIzONVRlTfD1VQRauHMl,4.312663267387753,-1.7528462282224413,0.006508131945208289,-0.01047884027042228,4,2.8432747737938966,3.3519414838215034,7.238749818720283,0.006508131945208442,-0.010478840270422585,-0.03359831171965091,4,1.6157775645653472,2.470633230272484
55,spotify:artist:218kRJZ7FJs0hWIk8Ynzhz,-0.13452826848273955,-0.17936744435264027,-0.03669880448883623,0.13846222079368461,0,-0.007205460934767446,-0.14383940449373406,-0.35582393627891373,-0.03669880448883565,0.1384622207936848,-0.012216070852578727,0,-0.22154213907739284,0.20045118431147335
56,spotify:artist:23C7hNBr8GRdsk3VoTSZXh,-0.2801683974509165,0.3923358684924601,-0.021477708201048985,0.02546027775285771,0,-0.518102376720562,0.16386101535005865,-0.39425084156558976,-0.02147770820104885,0.025460277752857755,0.006512071624870806,0,-0.5835315764468294,-0.37487364706097837
57,spotify:artist:23YxuG76RQvo4r7jChCwxK,0.11288157462343776,-0.03382747316508765,-0.022180532619379096,0.031231217614820016,0,-0.39927697950911556,0.17843005697794295,-0.3312650535549583,-0.02218053261937894,0.03123121761481997,0.0023088475818561884,0,-0.49744077979820306,-0.261046615573335
58,spotify:artist:25NQNriVT2YbSW80ILRWJa,-2.588866393335462,3.1009110891389136,-0.0158811147517218,-0.01620416404815051,6,-2.499168649075605,-2.5965566003416365,0.7176991703957709,-0.015881114751722,-0.016204164048150185,0.044691859169473214,6,-1.4360940506132531,-1.4637771862297986
59,spotify:artist:27Zy5YAD3Atf56oSRfrfis,0.08255636056745078,0.5301331410938565,-0.02519257614069006,0.045324168596412515,0,-0.0807327297908037,-0.0870950523894931,-0.3541869216654182,-0.02519257614068998,0.04532416859641277,0.010385324289410204,0,-0.204989279249528,0.11548520994495477
60,spotify:artist:2BQVRw9md4UKcGUrDXABCD,14.026768325742818,0.4590929842605876,-0.006153801509926688,-0.012880658529348955,8,9.74265449593278,-1.280042751317864,1.6337198843856942,-0.0061538015099265155,-0.012880658529349213,-0.029544088974424957,8,6.761735983835895,0.17700756831749823
61,spotify:artist:2IvkS5MXK0vPGnwyJsrEyV,-3.515806363923005,-5.1537927973306745,0.05699569832107783,0.011862787729126394,5,-2.4153520478278754,4.509232207036194,-0.6964945995378324,0.05699569832107789,0.011862787729126214,0.009920701155765028,5,-1.7633396608621128,2.441747061213986
62,spotify:artist:2M4Yt7oKGoYd0wqU44k4i2,1.3056193713032322,0.5425427440886416,-0.008804286064872137,-0.012974258032685706,0,1.9427792287470844,-0.9309804087836683,-1.273795141947996,-0.008804286064871969,-0.012974258032685983,-0.029484199140330604,0,1.3813430336030763,-0.2309851345932653
63,spotify:artist:2cNV8vNe2fPFf6OfGOBbSS,9.273040164367096,1.2441884931009313,-0.009411123188320148,-0.011603585687631274,1,8.584629307936183,-2.051482117181299,-2.2793651042861884,-0.009411123188320054,-0.011603585687631514,-0.024034229482076033,1,5.3265194669332026,-1.0505520038639142
64,spotify:artist:2d3VHzlOEwXvmBdS4pzOPL,-1.0611778861346985,1.096036314302261,-0.016834833039615107,-0.01655723894901078,0,-0.9355458005520506,-0.8775981747114612,0.36067021424190526,-0.01683483303961541,-0.016557238949010435,0.0536495418331071,0,-0.4606762650165814,-0.2925940104398131
65,spotify:artist:2hJPr4lk7Q8SSvCVBl9fWM,-5.166042091547183,-7.533656175409327,0.0596315577217775,0.013105526207961156,3,-3.911717407651358,6.809517303942253,-2.5478558494705714,0.05963155772177749,0.013105526207960915,0.012807276674202103,3,-2.614644646332699,4.90160851374923
66,spotify:artist:2pvPkEAN9xSrDrIVUOxWMB,-0.3708189344102305,-0.2716971180316551,-0.030945690314763144,0.09189319469504857,0,-0.2992787781068024,0.037466227520395114,-0.6567717289430368,-0.030945690314762804,0.0918931946950487,-0.0009153732815842789,0,-0.6178744527096479,-0.06832747994203091
67,spotify:artist:2qFe0FyUMK8XXoyOsfYJr2,-3.8916508619722805,4.799593744333345,-0.01615999703213968,-0.015813438962206012,6,-3.093223483876955,-3.460478184230615,0.473729455794383,-0.016159997032139852,-0.01581343896220566,0.045772191765763165,6,-2.074383479949948,-2.14533898952255
68,spotify:artist:2qgvmDsc4jrqbAbjq1HGM2,-5.708243875795911,-8.308344742359104,0.043973997040538136,0.005947127524837178,3,-1.56013099406969,6.708824650435043,2.4000079936697056,0.04397399704053828,0.0059471275248369655,-0.0026808113664234952,3,-0.8658584530277935,5.256586066312459
69,spotify:artist:2sgj794K3UaW1ApX28ZUhY,1.0706092534258795,0.5195824599756645,-0.0115656197664071,-0.00915066713739646,0,0.6078906036896107,-0.5483890142351688,-0.5445699551300621,-0.01156561976640705,-0.009150667137396807,-0.0263610231844662,0,0.12793243982891264,0.045179745816048396
70,spotify:artist:2uB5sjjJwj4kB6TrRGLYJO,-5.965980218179177,7.286283509830568,-0.016688483026667228,-0.01592099831386204,2,-5.031125856516472,-4.972280929342671,0.703788788894858,-0.016688483026667405,-0.015920998313861668,0.05090320522421882,2,-3.315524516374457,-3.9940980887431494
71,spotify:artist:30e8DmahrEamvLbFRPdWmk,-5.143760766668029,-7.470113597742748,0.05326486300790842,0.010166488729154655,3,-3.7681585546678598,6.906134860654167,-1.9698520221337412,0.05326486300790845,0.01016648872915442,0.006410585295187989,3,-1.7219451119536715,5.059064402140151
72,spotify:artist:36eTeLNx8ErucrEyRm6JOo,9.602767853595145,1.2704288645708552,-0.011911899350674814,-0.009447189568917932,1,8.58520395276407,-2.3590065340068502,-4.331444849184015,-0.01191189935067474,-0.00944718956891807,-0.011971471925522162,1,3.6957472760338264,-3.0482012642833904
73,spotify:artist:37W8SKV5Vc8lcGtdyWCA5m,0.9473567335550573,-1.5733621663063913,0.0024946967863388437,-0.012182688489090697,7,0.4594935558942128,1.8649883232013784,3.8904827098486785,0.0024946967863390306,-0.012182688489091,-0.03794372622247926,7,1.0351912176707956,0.8932218566530563
74,spotify:artist:39NR3AUhpbbqKM33vWn2fp,-3.77170219956172,-5.376144262310742,0.05935983055677422,0.012976029909147853,5,-1.9998753589383014,3.209886000328382,-1.1687031669376973,0.05935983055677427,0.012976029909147656,0.012515887778843207,5,-1.6978692905164487,2.1414121589767405
75,spotify:artist:3Ay15wt0QChT4Kapsuw5Jt,9.378624788083036,1.2559343396637734,-0.009354292370332,-0.012717281654329534,1,8.207185154591786,-2.264745030818924,-3.9571976220009226,-0.009354292370331866,-0.012717281654329738,-0.02629598253319017,1,4.451578273722835,-1.3745770303379437
76,spotify:artist:3FfvYsEGaIb52QPXhg4DcH,-2.907138692025063,-3.9615362808372914,0.057602226887445374,0.012160267581803393,5,-2.3559903050554523,3.9430993902639053,-1.3102341871398213,0.057602226887445436,0.012160267581803195,0.010663853039645796,5,-1.4102893889768182,2.0050153013721075
77,spotify:artist:3FhuHzOES6VGS9WW1wDymV,0.08255636056745087,0.530133141093857,-0.025192576140690055,0.04532416859641252,0,-0.08073272979080341,-0.08709505238949378,-0.3541869216654182,-0.025192576140689947,0.04532416859641277,0.01038532428941019,0,-0.2049892792495282,0.11548520994495427
78,spotify:artist:3JTFILRsbbqmkb740jjT0l,0.08255636056745094,0.5301331410938572,-0.025192576140690086,0.04532416859641255,0,-0.08073272979080337,-0.08709505238949351,-0.35418692166541815,-0.025192576140689975,0.04532416859641277,0.010385324289410231,0,-0.2049892792495282,0.11548520994495426
79,spotify:artist:3P33qFNGBVXl86yQYWspFj,-5.853888475238474,7.303129320927708,-0.01638725599550113,-0.015638340349498344,2,-4.844096020296379,-5.210265620709655,0.1716729517777329,-0.016387255995501344,-0.015638340349497973,0.047074756827043256,2,-3.6388881280835887,-3.786114631354294
80,spotify:artist:3THMgU4KdL7LlO5TEREs2g,9.874073722050348,1.1989206179396856,-0.008437722569056885,-0.012856402346052077,1,9.160272472526025,-2.02919376539152,-1.7283972080617185,-0.008437722569056762,-0.012856402346052318,-0.025958033125180552,1,4.962886778939004,-1.2301798493815566
81,spotify:artist:3U7k7hBsHF9dy4ELW53Wrv,3.3083197989872226,0.8272623458030678,-0.010210294118575046,-0.011797688370786109,0,2.593310818695293,-0.6948044880439389,-2.0718790530588023,-0.010210294118574936,-0.011797688370786383,-0.026073271930396477,0,1.7792496517180831,-0.5079535543181368
82,spotify:artist:3XlIhgydjvC4EniPFZT20j,-7.617664013587318,9.611545065616024,-0.015130012598913643,-0.015007052942971064,2,-6.317637714305418,-6.883290535122814,0.9033915069084529,-0.015130012598913785,-0.015007052942970767,0.0361939529936976,2,-3.834680329859157,-4.060283422165472
83,spotify:artist:3XnO697XIus1M0cMuxZjos,-0.9604707888494544,1.1013885554893885,-0.02309481908584799,0.03524306916556342,0,-1.139967601180577,0.513051567485761,-1.3355979749329567,-0.02309481908584778,0.03524306916556325,0.004488084147015983,0,-1.4707201834170625,-0.41967016420980485
84,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,-2.4179595501078324,-3.0468383443409297,0.06187469009977997,0.014191221188199448,5,-1.5998950008280717,2.3614380227027607,-1.1945904535710354,0.06187469009977994,0.014191221188199182,0.015490629168657661,5,-1.0959643620082873,1.3970240950926678
85,spotify:artist:3bGXaFVQLASmDMdjjeJr8a,5.2846946258268845,-1.5029399076653593,0.0026596547569321728,-0.01188550821201806,4,2.897889145745307,1.520695231556119,6.6729048480179864,0.002659654756932352,-0.011885508212018347,-0.035994847438511855,4,2.101975260595246,1.9404337050041998
86,spotify:artist:3bW6mQczkt1r8tnWIDeBVJ,1.0144650911256217,0.6241037714601043,-0.014594522495011803,0.0009524441834806353,0,0.7693108594578392,-0.23190721698482814,-0.6869161162137793,-0.014594522495011681,0.0009524441834803914,-0.01746736282093865,0,0.26581271553744706,-0.17240302023404758
87,spotify:artist:3cMyqwpNT2D8f0WuaRzzZX,2.636571030532018,0.7039744793537077,-0.011716399651322911,-0.011985627224663724,0,1.8108999723008978,-0.4498068157542455,-1.315232309886534,-0.011716399651322823,-0.01198562722466382,-0.010999151616025294,0,1.6596891991707785,-1.2440840220016702
88,spotify:artist:3ltFy7g6KKQPPttsdOMlq3,-5.580618352887801,6.913866439443705,-0.015152297872970196,-0.015270267816094776,2,-4.8773423388244845,-5.274990818554508,0.18724470186604542,-0.01515229787297033,-0.015270267816094484,0.03685398544962496,2,-3.0886883583733318,-3.9443054796737727
89,spotify:artist:3oSJ7TBVCWMDMiYjXNiCKE,-1.1808705078999349,-1.049957526607291,0.062016849522080114,0.014264074771873449,0,-0.8839814577248222,0.9228728768433189,-0.4434127353466448,0.06201684952208014,0.014264074771873175,0.01569701929676253,0,-0.3799202678682134,0.6448664747789533
90,spotify:artist:3qbnxnvUqR14MJ9g8QwZJK,5.691603784868344,-1.958213598645328,-0.0035249649670060913,-0.013680009068831047,4,4.490067105159092,1.6344435241043012,4.763222946338722,-0.003524964967005922,-0.013680009068831229,-0.026140270825038798,4,2.431972819894249,0.25886676147595045
91,spotify:artist:3tkZthBATD0S45hm1DmB2O,9.199289955852196,1.2331692147895201,-0.00925986753478588,-0.011590340464615876,1,8.526905296852195,-2.0381886770224806,-2.2965217813275136,-0.009259867534785773,-0.011590340464616135,-0.025877676274325526,1,5.313698054361587,-1.0293941566635612
